profile_id,profile_version,species,cultivar,growth_stage,leaf_side_basis,treatment_id,treatment_label,wavelength_nm,absorptance_fraction_raw_digitized,transmittance_fraction_raw_digitized,reflectance_fraction_raw_digitized,rt_raw_sum_fraction,absorptance_fraction_implied_from_rt_raw,absorptance_fraction_implied_from_rt,absorptance_fraction_model,transmittance_fraction_model,reflectance_fraction_model,absorptance_basis,rt_model_adjustment,raw_digitized_budget_sum_when_a_available,rt_budget_excess_fraction,optical_budget_sum_model,optical_budget_residual_model,absorptance_fraction_budget_normalized,transmittance_fraction_budget_normalized,reflectance_fraction_budget_normalized,source,data_provenance,validation_status
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,782,,0.6789801490671022,0.5325054489406117,1.211485598007714,-0.21148559800771394,0.0,0.0,0.5604525139908257,0.4395474860091742,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.21148559800771394,1.0,0.0,0.0,0.5604525139908257,0.4395474860091742,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,783,,0.674217541880774,0.532801650327407,1.207019192208181,-0.207019192208181,0.0,0.0,0.5585806308906546,0.4414193691093454,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.207019192208181,1.0,0.0,0.0,0.5585806308906546,0.4414193691093454,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,784,,0.6689785934666678,0.5330978517142022,1.2020764451808699,-0.20207644518086987,0.0,0.0,0.556519176586985,0.44348082341301504,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.20207644518086987,1.0,0.0,0.0,0.556519176586985,0.44348082341301504,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,785,,0.6637561077276948,0.5333195970095318,1.1970757047372267,-0.1970757047372267,0.0,0.0,0.554481312335545,0.44551868766445496,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.1970757047372267,1.0,0.0,0.0,0.554481312335545,0.44551868766445496,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,786,,0.6631225991976241,0.5328255308323216,1.1959481300299457,-0.1959481300299457,0.0,0.0,0.554474381076226,0.44552561892377396,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.1959481300299457,1.0,0.0,0.0,0.554474381076226,0.44552561892377396,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,787,,0.6624890906675535,0.5323314646551116,1.1948205553226652,-0.19482055532266518,0.0,0.0,0.5544674367345865,0.44553256326541335,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.19482055532266518,0.9999999999999999,1.1102230246251565e-16,0.0,0.5544674367345865,0.44553256326541335,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,788,,0.6618555821374829,0.5318373984779015,1.1936929806153844,-0.19369298061538442,0.0,0.0,0.5544604792735537,0.44553952072644626,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.19369298061538442,1.0,0.0,0.0,0.5544604792735537,0.44553952072644626,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,789,,0.6612220736074123,0.5313433323006914,1.1925654059081037,-0.19256540590810367,0.0,0.0,0.5544535086559139,0.4455464913440861,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.19256540590810367,1.0,0.0,0.0,0.5544535086559139,0.4455464913440861,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,790,,0.6582655191611767,0.5314428436271476,1.1897083627883243,-0.18970836278832426,0.0,0.0,0.5532999008415787,0.44670009915842135,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.18970836278832426,1.0,0.0,0.0,0.5532999008415787,0.44670009915842135,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,791,,0.6534564118029136,0.5316934871949482,1.185149898997862,-0.18514989899786194,0.0,0.0,0.5513702632514779,0.448629736748522,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.18514989899786194,0.9999999999999999,1.1102230246251565e-16,0.0,0.5513702632514779,0.448629736748522,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
