wavelength_nm,relative_spd
546,0.6011799063964883
547,0.6028097353248842
548,0.6045637174483721
549,0.6064372118469992
550,0.6084165785806438
551,0.6104261246310422
552,0.6124173898213662
553,0.614374264229855
554,0.6162928199857876
555,0.6181866970292856
556,0.6200558953603493
557,0.6217992251030207
558,0.6233860026926409
559,0.6248247969198832
560,0.6261954221825327
561,0.6278437182252843
562,0.6298708749240957
563,0.632323685765387
564,0.6351118560595957
565,0.6377749897363674
566,0.6399672470510066
567,0.6416886280035132
568,0.6429729971041271
569,0.6439527578611874
570,0.6450084919472641
571,0.6461401993623569
572,0.6473478801064662
573,0.6485976696693518
574,0.6498474592322377
575,0.6510972487951234
576,0.6521900494462541
577,0.6531182412178494
578,0.6538818241099094
579,0.6544597593929954
580,0.6547717880245243
581,0.6549748989162512
582,0.6550767120359561
583,0.6550479982150028
584,0.6548757142439525
585,0.6546401191653887
586,0.6543412129793111
587,0.6537433882025737
588,0.6527822637278885
589,0.6514919214941327
590,0.649872361501306
591,0.647786072178598
592,0.6454643556991351
593,0.6430008223388415
594,0.6403283165921501
595,0.6374347975246838
596,0.6344577767072535
597,0.6314432697793615
598,0.6284502886280243
599,0.6255459887588091
600,0.6227858715229441
601,0.6201738826255455
602,0.6176683117371308
603,0.6146061882311114
604,0.6107491828545504
605,0.606239307066383
606,0.601295827400415
607,0.5959187438566464
608,0.5904675311870387
609,0.5849932599253943
610,0.5793127244562145
611,0.5732643181307451
612,0.5668480409489859
613,0.56031409316511
614,0.5538555993725919
615,0.5474702933111446
616,0.5410213781994769
617,0.5344260529476805
618,0.5276786012891939
619,0.5207894487525038
620,0.513763448959222
621,0.5066757931004715
622,0.4992444521236119
623,0.49143286746281695
624,0.48350115997768994
625,0.4754990044965664
626,0.4674294719746751
627,0.45966235059887944
628,0.4522341989350054
629,0.44464325114080266
630,0.4368057353606106
631,0.4289121182049026
632,0.4212115042242741
633,0.41334222707582
634,0.4051887494629681
635,0.3969826401564958
636,0.38862281101849233
637,0.37986606567384246
638,0.37107733881849697
639,0.36288844927520847
640,0.3551479434030528
641,0.34766172987087335
642,0.3402654693767364
643,0.3329558935675963
644,0.325494584439511
645,0.31783643532261086
646,0.3100412865307543
647,0.3022111727408845
648,0.2944981883093733
649,0.28701060091965086
650,0.2797457233420902
651,0.27283450089563693
652,0.2663283719854873
653,0.2599967416521696
654,0.2535621759284744
655,0.24702640067255308
656,0.2404196418613432
657,0.23374189949484475
658,0.22715043326777454
659,0.22082862935494116
660,0.21477168407355152
661,0.20893469152111277
662,0.20332240973751456
663,0.19785607963113996
664,0.19246877806813717
665,0.18716048876731134
666,0.18185674792477788
667,0.1765454982707697
668,0.17122492223568225
669,0.16589521311991803
670,0.16069411230712952
671,0.1556867434833326
672,0.15088040587840473
673,0.14640403804740665
674,0.14235863121360698
675,0.1386064602745481
676,0.13508240154421403
677,0.13156326513762362
678,0.1278843392141
679,0.1239446325503745
680,0.11999474901143191
681,0.11608042567008367
682,0.11242485241131107
683,0.10906989209015051
684,0.10606650489843795
685,0.10316408697118863
686,0.10031690123559105
687,0.09751252726818518
688,0.09469623901342934
689,0.09181707627948758
690,0.08887503906635989
691,0.08590443134101233
692,0.08295934288895518
693,0.08009022776591435
694,0.07729708597188982
695,0.07465138406988318
696,0.07214864930194864
697,0.06974721230603588
698,0.06744707308214491
699,0.06524823163027571
700,0.06307922138742669
701,0.06091021114457764
702,0.0587547163215662
703,0.056662532606068364
704,0.05463365999808417
705,0.052668098497613614
706,0.050783605334201835
707,0.04898689452297419
708,0.047228170376254666
709,0.04550743289404326
710,0.0438338171454026
711,0.042193093053227666
712,0.04056503118255549
713,0.03894963153338607
714,0.03747040472182039
715,0.03612132727772206
716,0.03489887204865094
717,0.03378851487133252
718,0.03274146880152768
719,0.03163422322313547
720,0.030463666537229653
721,0.029260402869822354
722,0.028071663365689573
723,0.026946234969070403
724,0.025884117679964836
725,0.024894648316122824
726,0.023950548155284995
727,0.02301911021594989
728,0.022100334498117498
729,0.021219326622382784
730,0.02036696859340628
731,0.019539935007435234
732,0.018744439027154194
733,0.017999591932884033
734,0.017280288104029803
735,0.016586308718181012
736,0.01589236347977844
737,0.015166880635685881
738,0.014390748905582442
739,0.013563968289468134
740,0.012781924451716234
741,0.012101144238539877
742,0.011546986240390727
743,0.011118988769858121
744,0.010754302406839117
745,0.010357541486960444
746,0.009897469459568167
747,0.009367469664602973
748,0.008749296006529385
749,0.00810579790545034
750,0.00743697536136584
751,0.006795022954893344
752,0.006235660537496494
753,0.00577759589212143
754,0.005420829018768151
755,0.005136138972062539
756,0.004862565452253079
757,0.004551005267935451
758,0.004200870246770634
759,0.0037874241180922076
760,0.003339887827274294
761,0.0028670270934509413
762,0.0023793721527732487
763,0.0019049676059372874
764,0.0014685497236094753
765,0.001070118505789813
766,0.0007433043088011031
767,0.000507257647683067
768,0.00033452209407865293
769,0.00022509764798786126
770,0.00017898430941068577
771,0.00016255172202432264
772,0.00014611913463795167
773,0.00012968654725157325
774,0.00011325395986519482
775,9.682137247882251e-05
776,8.038878509245798e-05
777,6.395619770609929e-05
778,4.752361031974136e-05
779,3.437754041065327e-05
780,2.4517987978835037e-05
