wavelength_nm,relative_spd
636,0.6624611965477957
637,0.6659728077485115
638,0.6750689008819055
639,0.6843067822045099
640,0.6949131444041146
641,0.706244258467394
642,0.7175753725306736
643,0.7582239406336428
644,0.7805675097603895
645,0.8025681270382343
646,0.8225322520887601
647,0.8425023214874834
648,0.8639703849346999
649,0.8783421293273416
650,0.8830395282470417
651,0.8877369271667418
652,0.892016125797534
653,0.8914271981801651
654,0.8908382705627964
655,0.8902493429454278
656,0.8896604153280591
657,0.8593568623973291
658,0.8159536044005339
659,0.7278636872526089
660,0.6386197285619298
661,0.5888219631946725
662,0.4840559517784428
663,0.44095686632034514
664,0.3971062058941892
665,0.3656988554273793
666,0.34464165720716844
667,0.3097687226307988
668,0.289972756865928
669,0.2786603298835072
670,0.26242420165061653
671,0.23605310303388793
672,0.22807107944769994
673,0.22008905586151198
674,0.21165684996572118
675,0.2027652249772979
676,0.19387359998887463
677,0.1853498383412938
678,0.17910979573345714
679,0.17286975312562047
680,0.16662971051778383
681,0.16038966790994716
682,0.15414962530211052
683,0.14647726478152182
684,0.13857414912450428
685,0.13067103346748676
686,0.12276791781046925
687,0.11564628767111755
688,0.11209425463235903
689,0.10854222159360052
690,0.104990188554842
691,0.1014381555160835
692,0.09788048159243737
693,0.094250495779899
694,0.09062050996736064
695,0.08699052415482227
696,0.08336053834228391
697,0.07973055252974552
698,0.07650595877411197
699,0.0732960167518479
700,0.0700860747295838
701,0.06687613270731971
702,0.06366619068505562
703,0.061107513249517555
704,0.05865673211317246
705,0.05620595097682736
706,0.05375516984048226
707,0.05130438870413716
708,0.049056545215376494
709,0.04687612051988588
710,0.04469569582439526
711,0.04251527112890463
712,0.040334846433414014
713,0.03844983571804418
714,0.03672856637793788
715,0.03500729703783158
716,0.033286027697725276
717,0.031564758357618974
718,0.030189105195095982
719,0.02911247211403905
720,0.02803583903298212
721,0.026959205951925188
722,0.025882572870868256
723,0.024840700286877404
724,0.02384511344649411
725,0.022849526606110813
726,0.021853939765727512
727,0.020858352925344215
728,0.019862766084960917
729,0.019047860726980132
730,0.01825391627477446
731,0.017459971822568785
732,0.016666027370363108
733,0.015872082918157435
734,0.01507813846595176
735,0.01420217736036466
736,0.01324804217460776
737,0.012293906988850863
738,0.011339771803093967
739,0.010385636617337069
740,0.0094692914567345
741,0.00860852273525551
742,0.007747754013776522
743,0.006886985292297534
744,0.006026216570818544
745,0.00514373564707519
746,0.004074293936590213
747,0.003004852226105235
748,0.0019354105156202568
749,0.0008659688051352786
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
