wavelength_nm_raw,value_percent_raw,value_fraction_raw
403.73211517801286,9.601163508437864,0.09601163508437864
407.332599805867,11.342089231898854,0.11342089231898854
408.02884044150176,9.346393890370392,0.09346393890370391
410.4294516461816,10.535318774685225,0.10535318774685225
410.9232883726363,12.120551953771669,0.12120551953771669
411.5241134525082,8.572649124387738,0.08572649124387738
412.78684493431047,7.478083357875676,0.07478083357875676
415.1900492139833,8.921777860257961,0.08921777860257961
418.84983842732674,8.66700824219049,0.08667008242190491
423.30320462835897,8.157469006055564,0.08157469006055564
428.4027267017342,8.553777300827178,0.08553777300827178
431.8983838719988,7.817776181965627,0.07817776181965627
435.2263075061387,6.246696870549599,0.062466968705495986
439.0500847028391,6.459004885605822,0.06459004885605822
442.7199580967111,7.195006004467388,0.07195006004467387
446.7028252462261,7.393160151853181,0.0739316015185318
450.5266024429265,7.605468166909404,0.07605468166909404
454.3486509229648,7.647929769920651,0.07647929769920651
458.1810717029754,8.709469845201738,0.08709469845201738
461.991451345545,7.605468166909404,0.07605468166909404
465.8147963630799,7.775314578954379,0.07775314578954379
469.4655098139476,6.628851297650797,0.06628851297650798
471.0552568643183,6.374081679583327,0.06374081679583327
474.4052216358991,6.968544121740749,0.06968544121740748
478.2225161451169,6.543928091628303,0.06543928091628304
482.0424037293277,6.374081679583327,0.06374081679583327
485.86229131353855,6.204235267538351,0.062042352675383515
489.68606851023895,6.416543282594574,0.06416543282594574
493.50854916944286,6.501466488617069,0.06501466488617069
497.3331907244743,6.798697709695773,0.06798697709695772
501.1599931753332,7.3082369458307,0.073082369458307
505.94479277640346,8.072545800033083,0.08072545800033083
509.774620481421,8.879316257246714,0.08879316257246714
513.6079056197625,10.025779538550296,0.10025779538550296
517.4442160122627,11.469474040932582,0.11469474040932581
520.8005194116043,12.686706660588229,0.1268670666058823
524.1592718262173,14.144555030640944,0.14144555030640946
527.9964465770485,15.673172739045713,0.15673172739045713
531.8331891487142,17.159328844439244,0.17159328844439245
535.1845945175133,17.895329963300796,0.17895329963300796
539.4872262295976,18.220868919720346,0.18220868919720346
543.4705255582779,18.461484670117382,0.1846148467011738
547.1360771604949,18.772869758866506,0.18772869758866506
550.9568291030367,18.687946552844025,0.18687946552844026
554.9382556553333,18.744562023525678,0.18744562023525677
558.5983329881203,18.51810014079905,0.1851810014079905
563.3675741392323,17.753791286596652,0.1775379128659665
567.9741238444838,16.649789608304317,0.16649789608304316
571.9467627537483,15.843019151090688,0.15843019151090687
575.7575745754834,14.7814790758096,0.147814790758096
579.5714116513772,14.017170221607202,0.14017170221607203
583.3861130856019,13.337784573427314,0.13337784573427314
587.2038397739851,12.955630146326117,0.12955630146326116
590.0661623871501,12.573475719224916,0.12573475719224916
593.884321254699,12.233782895134963,0.12233782895134963
598.6583163766315,11.93655167405626,0.11936551674056259
602.4769074233458,11.639320452977556,0.11639320452977556
606.2959306492255,11.3845508349101,0.113845508349101
609.6358112402779,10.988242540138486,0.10988242540138486
614.8841950262173,10.365472362640247,0.10365472362640248
620.6097046108785,9.686086714460345,0.09686086714460344
623.9518901574802,9.516240302415367,0.09516240302415367
628.247751062638,9.176547478325418,0.09176547478325418
632.0697995426764,9.219009081336663,0.09219009081336664
636.0479127213707,8.950085595598779,0.0895008559559878
639.706117277774,8.539623433156763,0.08539623433156762
643.5221152494952,7.987622594010602,0.07987622594010602
648.2922207589381,7.3082369458307,0.073082369458307
653.2238652364668,6.855313180377436,0.06855313180377437
656.8830782109229,6.543928091628303,0.06543928091628304
660.7003727201406,6.119312061515871,0.06119312061515871
665.3147016503713,5.779619237425919,0.05779619237425919
670.2487951431713,5.567311222369696,0.05567311222369696
674.0691149065476,5.439926413335968,0.05439926413335968
677.891163386586,5.482388016347215,0.05482388016347215
681.8750389541538,5.779619237425919,0.05779619237425919
685.5439039299728,6.416543282594574,0.06416543282594574
688.8986226723742,7.478083357875676,0.07478083357875676
