wavelength_nm_raw,value_percent_raw,value_fraction_raw
401.3513842149465,10.365472362640247,0.10365472362640248
402.7542377861882,7.393160151853181,0.0739316015185318
403.87799965632576,8.28957177097945,0.0828957177097945
406.1093887077552,8.497161830145515,0.08497161830145515
407.0855373829178,10.535318774685225,0.10535318774685225
410.9499678224989,9.16767189384801,0.09167671893848009
415.9957272183064,9.85593312650532,0.0985593312650532
419.48158832748607,8.157469006055564,0.08157469006055564
423.5054343655712,9.408926417370324,0.09408926417370324
425.21406479085647,10.615199034981911,0.1061519903498191
428.0790725266753,8.044238064692266,0.08044238064692266
430.93375997458304,6.911928651059085,0.06911928651059085
434.7576812310053,7.138390533785724,0.07138390533785724
439.5208718738001,5.779619237425919,0.05779619237425919
447.174476775518,6.798697709695773,0.06798697709695772
450.53308513040906,8.242392212078059,0.08242392212078059
455.78521446911617,7.987622594010602,0.07987622594010602
466.7637177508155,7.138390533785724,0.07138390533785724
472.4870664396491,6.246696870549599,0.062466968705495986
474.87428009019806,6.119312061515871,0.06119312061515871
482.9917572962288,5.779619237425919,0.05779619237425919
488.56494773500174,5.779619237425919,0.05779619237425919
492.0692484885765,5.892850178789232,0.058928501787892315
496.3700074242769,6.03438885549339,0.060343888554933896
500.0355590264937,6.345773944242509,0.0634577394424251
504.9785842220475,7.011005724751996,0.07011005724751997
509.9218975370449,7.704545240602314,0.07704545240602313
513.5927793489698,8.539623433156763,0.08539623433156762
516.9495149274769,9.799317655823655,0.09799317655823656
520.3039455504347,10.832549995763928,0.10832549995763928
523.6609692483855,12.120551953771669,0.12120551953771669
526.5412993267802,13.50763098547229,0.13507630985472288
531.2058570800243,33.74766175416514,0.33747661754165137
531.6537867751207,15.1777873705812,0.151777873705812
532.0353049384504,37.01720518603091,0.37017205186030905
532.1777800033465,35.37063858037267,0.3537063858037267
535.4834704204163,15.970403960124417,0.15970403960124416
535.8353122810479,34.89412503546872,0.3489412503546872
535.8596583740382,37.28612867176879,0.3728612867176879
538.9883474128785,16.14025037216939,0.1614025037216939
539.1698626623922,33.974123636891775,0.33974123636891773
539.1908953817804,36.0405883167723,0.360405883167723
543.1330416499229,16.59317413762267,0.16593174137622668
544.4286187483037,34.370431931663376,0.34370431931663376
545.5300033416495,33.068276105985234,0.33068276105985234
546.6691315821163,35.47443360995571,0.3547443360995571
547.2754309314178,16.819636020349293,0.16819636020349293
549.2180282604728,35.58766455131904,0.35587664551319037
550.9378132197543,16.819636020349293,0.16819636020349293
553.6983432334698,34.596893814390015,0.3459689381439002
554.281727483018,16.819636020349293,0.16819636020349293
556.8642861163771,35.88489577239774,0.3588489577239774
557.9514087972609,33.181507047348546,0.33181507047348546
558.1004625894542,16.536558666941005,0.16536558666941004
560.1907691532987,34.17227778427757,0.34172277784277566
560.2045988865949,35.53104908063737,0.3553104908063737
560.2198692171096,37.03135905370132,0.37031359053701324
562.3927220015662,15.843019151090688,0.15843019151090687
567.3175956721685,14.724863605127936,0.14724863605127936
572.7200273206582,13.59255419149477,0.1359255419149477
576.5301188437842,12.460244777861604,0.12460244777861604
581.6146587060883,11.3845508349101,0.113845508349101
585.7484044042732,10.761780657411862,0.10761780657411862
588.6105829577164,10.365472362640247,0.10365472362640248
593.861415758927,9.983317935539048,0.09983317935539049
597.5219252708796,9.799317655823655,0.09799317655823656
601.3418128550904,9.62947124377868,0.0962947124377868
605.320646332394,9.431317096392888,0.09431317096392888
611.2056780490352,8.780239183553803,0.08780239183553804
614.3863246275512,8.383930888782217,0.08383930888782216
619.7939424260269,7.761160711283949,0.07761160711283949
623.4534435199266,7.478083357875676,0.07478083357875676
630.1395433297921,7.3082369458307,0.073082369458307
633.0057555554467,7.3082369458307,0.073082369458307
639.2124246110411,6.968544121740749,0.06968544121740748
643.507421157868,6.543928091628303,0.06543928091628304
647.4845259185095,6.175927532197534,0.06175927532197534
650.6651724970254,5.779619237425919,0.05779619237425919
655.9181661940636,5.609772825380944,0.05609772825380944
659.8984402685853,5.55315735469928,0.055531573546992806
663.556212645823,5.100233589246017,0.051002335892460164
668.4918907955632,5.043618118564353,0.05043618118564353
670.7217432099598,5.100233589246017,0.051002335892460164
677.8846806991032,4.84546397117856,0.0484546397117856
686.6532118080195,5.892850178789232,0.058928501787892315
689.3642236933491,6.289158473560846,0.06289158473560846
691.2879972187508,7.563006563898156,0.07563006563898156
694.1732253276879,9.431317096392888,0.09431317096392888
696.0969988530896,10.705165186730198,0.10705165186730198
698.0273991256958,12.630091189906564,0.12630091189906564
699.473758732932,13.93224701558472,0.1393224701558472
700.9241520123796,15.630711136034478,0.15630711136034478
702.8597384349719,18.06517637534577,0.1806517637534577
704.3037930866587,19.140870318297274,0.19140870318297273
705.7547626049939,20.89594990942869,0.2089594990942869
706.7271657273886,22.56610629453762,0.2256610629453762
708.1749659318433,24.009800796919905,0.24009800796919906
709.6247829724036,25.651649446688,0.25651649446688
711.0682613852032,26.67072791895785,0.26670727918957854
712.5186546646509,28.369192039407597,0.283691920394076
714.4484786983696,30.23750257190233,0.3023750257190233
715.5113971788157,32.328106151990355,0.32328106151990355
717.3561801239132,34.31381646098173,0.3431381646098173
719.28427544097,36.01228058143147,0.36012280581431466
721.2123707580267,37.71074470188122,0.37710744701881216
723.1378730000905,39.15443920426351,0.39154439204263514
725.0633752421543,40.5981337066458,0.40598133706645795
727.4697488357074,42.3532132977772,0.42353213297777204
729.8732412348239,43.82521553550032,0.43825215535500317
732.2755811561658,45.18398683186012,0.4518398683186012
735.6328929735603,46.50029652520868,0.46500296525208684
739.4670424702329,47.731683012534745,0.4773168301253474
743.777597467018,48.83568469082708,0.4883568469082708
748.2439290430157,49.59999354502947,0.4959999354502947
753.6636478581256,50.16614825184605,0.5016614825184605
757.8054609007332,50.33599466389103,0.5033599466389103
761.4694278460099,50.49168720826559,0.5049168720826559
764.335207892499,50.44922560525435,0.5044922560525434
