wavelength_nm,relative_spd
533,0.567444486247186
534,0.570586364504807
535,0.573731563138226
536,0.57689602960844
537,0.580060496078653
538,0.583959880962051
539,0.587961694652806
540,0.590496557493105
541,0.59208490465674
542,0.594079802076152
543,0.596865636766047
544,0.600248104259087
545,0.606471498637802
546,0.612694893016517
547,0.615550345598864
548,0.617558800982717
549,0.620892701687246
550,0.625399806689616
551,0.629932701675289
552,0.634538889736741
553,0.639145077798192
554,0.644472009829787
555,0.649806188942939
556,0.655094767482933
557,0.660365554251778
558,0.665974614401294
559,0.671999343081492
560,0.67793065410268
561,0.683600929036319
562,0.689271203969958
563,0.696692263328956
564,0.704293664453311
565,0.711183207147332
566,0.717662613441135
567,0.72458698253085
568,0.732653149553838
569,0.740281834458619
570,0.74751956501099
571,0.755013386875171
572,0.763355624488024
573,0.771689286585158
574,0.780001932569444
575,0.787900241661338
576,0.795108852916913
577,0.802262983859709
578,0.807894450135595
579,0.81352591641148
580,0.817320162273897
581,0.820545779580995
582,0.824180432098477
583,0.828233574946827
584,0.831949786838344
585,0.834501446384519
586,0.837053105930694
587,0.838910342071411
588,0.840735213066681
589,0.841620257790871
590,0.842077116236948
591,0.842112369737879
592,0.841563984798924
593,0.840825077805381
594,0.839026963018511
595,0.837228848231641
596,0.834890146954137
597,0.832482089487729
598,0.829010889414839
599,0.824889519048004
600,0.820256416357717
601,0.814696931884235
602,0.809062919618965
603,0.802693931450472
604,0.795960365839461
605,0.788316780895595
606,0.780520392895092
607,0.772166755866524
608,0.764482520022824
609,0.757342679646043
610,0.74609557543251
611,0.738912362632117
612,0.733178022051664
613,0.724927549489014
614,0.715549059261613
615,0.709520099532365
616,0.702042990253244
617,0.693045195738071
618,0.688466528366526
619,0.68341220486183
620,0.675551240905608
621,0.669580320102714
622,0.664884607665601
623,0.659578870870859
624,0.652950564314057
625,0.646487990861767
626,0.643012951420978
627,0.639537911980188
628,0.635508265598016
629,0.631328932524319
630,0.628487181240225
631,0.626866249534912
632,0.625548281901682
633,0.625108281664498
634,0.624668281427314
635,0.627666576085752
636,0.630701277087571
637,0.635385166012559
638,0.640709502941721
639,0.64775494022028
640,0.657157131587215
641,0.671762990965866
642,0.688335672901689
643,0.703903310461968
644,0.719706668232897
645,0.738431743517854
646,0.758854224561012
647,0.77745944622722
648,0.79625876816981
649,0.817169413375124
650,0.838831041574572
651,0.860590598110802
652,0.883480866980277
653,0.890119674546888
654,0.893681044616219
655,0.880712303350174
656,0.822474134939343
657,0.730244918069344
658,0.650022208786759
659,0.565948778566549
